vote_id,bioguide,member_name,party,state,chamber,congress,bill_number,bill_title,vote_date,true_label,predicted_label,reasoning,prompt_tokens,completion_tokens,n_tweets_raw,n_tweets_used,competitiveness,had_bill_summary,retrieval_method,mean_similarity,timestamp,proj,freshman,n_past_votes
house_111_2nd_64,V000081,Velazquez,D,NY,house,111,H R 4626,Health Insurance Industry Fair Competition Act,2010-02-24,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.7661, ideal=(-0.546, -0.371), midpoint=(0.530, 0.796) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.766094,veteran,25
house_115_2nd_171,D000197,DeGette,D,CO,house,115,S J RES 57,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by Bureau of Consumer Financial Protection relating to “Indirect Auto Lending and Compliance with the Equal Credit Opportunity Act”",2018-05-08,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.6780, ideal=(-0.431, -0.309), midpoint=(-0.120, 0.096) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.677964,veteran,25
house_118_1st_336,W000804,Wittman,R,VA,house,118,H J RES 71,"Relating to a national emergency declared by the President on May 22, 2003",2023-07-18,Nay,Nay,"DW-NOMINATE spatial rule: proj=+1.1707, ideal=(0.446, 0.032), midpoint=(0.202, -0.693) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,1.1707059999999998,veteran,25
house_110_2nd_557,C001063,Cuellar,D,TX,house,110,H R 6633,Employee Verification Amendment Act of 2008,2008-07-31,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_113_2nd_451,S001191,Sinema (I-AZ),I,AZ,house,113,H R 4935,To amend the Internal Revenue Code of 1986 to make improvements to the child tax credit,2014-07-25,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.0251, ideal=(-0.105, 0.076), midpoint=(-0.160, 0.318) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0250909999999999,freshman,25
house_115_1st_402,B001286,Bustos,D,IL,house,115,H R 2910,Promoting Interagency Coordination for Review of Natural Gas Pipelines Act,2017-07-19,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.1055, ideal=(-0.239, 0.054), midpoint=(-0.025, -0.089) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.1054619999999999,veteran,25
house_117_1st_113,D000623,DeSaulnier,D,CA,house,117,H R 1899,Ensuring Compliance Against Drug Diversion Act,2021-04-15,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
house_117_2nd_543,L000582,Lieu,D,CA,house,117,S 5087,"To amend the Not Invisible Act of 2019 to extend, and provide additional support for, the activities of the Department of the Interior and the Department of Justice Joint Commission on Reducing Violent Crime Against Indians, and for other purposes.",2022-12-22,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.6948, ideal=(-0.370, -0.196), midpoint=(0.213, -0.977) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.6948369999999999,veteran,25
house_113_2nd_179,S001150,Schiff (D-CA),D,CA,house,113,H R 4120,To amend the National Law Enforcement Museum Act to extend the termination date,2014-04-28,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
house_111_1st_27,L000562,Lynch,D,MA,house,111,H J RES 3,Relating to the disapproval of obligations under the Emergency Economic Stabilization Act of 2008,2009-01-22,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.1989, ideal=(-0.342, 0.046), midpoint=(0.046, -0.997) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.1988869999999999,veteran,25
house_118_1st_204,B001260,Buchanan,R,FL,house,118,H R 1715,Advanced Weather Model Computing Development Act,2023-05-09,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0434, ideal=(0.361, -0.076), midpoint=(0.693, 0.145) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.043407,veteran,25
house_114_1st_672,M000312,McGovern,D,MA,house,114,H R 8,North American Energy Security and Infrastructure Act,2015-12-03,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.5279, ideal=(-0.538, -0.353), midpoint=(-0.139, 0.152) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.527877,veteran,25
house_117_1st_160,L000273,Leger Fernandez,D,NM,house,117,H R 239,Equal Access to Contraception for Veterans Act,2021-06-15,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.2347, ideal=(-0.365, -0.191), midpoint=(0.239, -0.087) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.2346519999999999,freshman,25
house_119_2nd_126,V000129,Valadao,R,CA,house,119,H R 5200,Emergency Reporting Act,2026-04-20,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_118_1st_399,C000537,Clyburn,D,SC,house,118,S 112,"To amend title 38, United States Code, to strengthen benefits for children of Vietnam veterans born with spina bifida, and for other purposes",2023-09-19,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_113_2nd_90,D000197,DeGette,D,CO,house,113,H R 899,Unfunded Mandates Information and Transparency Act of 2013,2014-02-28,Nay,Nay,"DW-NOMINATE spatial rule: proj=+1.0813, ideal=(-0.431, -0.309), midpoint=(-0.254, 0.489) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,1.081326,veteran,25
house_119_2nd_96,W000808,Wilson (FL),D,FL,house,119,H R 4638,BOWOW Act,2026-03-19,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.5946, ideal=(-0.476, -0.001), midpoint=(-0.254, 0.549) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.594604,veteran,25
house_117_1st_208,B000825,Boebert,R,CO,house,117,H R 3684,INVEST in America Act,2021-07-01,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.0335, ideal=(0.711, -0.529), midpoint=(0.120, 0.018) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0334599999999999,freshman,25
house_116_1st_597,H001056,Herrera Beutler,R,WA,house,116,H R 2181,Chaco Cultural Heritage Area Protection Act,2019-10-30,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.4633, ideal=(0.336, -0.129), midpoint=(0.123, 0.992) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.463315,veteran,25
house_110_1st_59,W000797,Wasserman Schultz,D,FL,house,110,H R 49,"To designate the facility of the United States Postal Service located at 1300 North Frontage Road West in Vail, Colorado, as the Gerald R. Ford, Jr. Post Office Building",2007-01-29,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,10
house_114_1st_633,K000009,Kaptur,D,OH,house,114,H R 511,Tribal Labor Sovereignty Act of 2015,2015-11-17,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.0180, ideal=(-0.341, 0.140), midpoint=(0.044, -0.303) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.017982,veteran,25
house_117_1st_115,M001212,Moore (AL),R,AL,house,117,H R 1487,Microloan Transparency and Accountability Act,2021-04-15,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,freshman,23
house_110_1st_1151,V000081,Velazquez,D,NY,house,110,H R 1585,National Defense Authorization Act,2007-12-12,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.2277, ideal=(-0.546, -0.371), midpoint=(-0.640, 0.303) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.2277459999999999,veteran,25
senate_112_2_248,H001061,Hoeven (R-ND),R,ND,senate,112,An act making appropriations for disaster relief for the fiscal year ending Sept,H.R. 1 as Amended,2012-12-28,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.5521, ideal=(0.403, 0.447), midpoint=(0.268, -0.478) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.552065,freshman,25
senate_110_1_204,R000146,Reid (D-NV),D,NV,senate,110,A bill to provide for comprehensive immigration reform and for other purposes.,Motion to Invoke Cloture on S. 1348,2007-06-07,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.3557, ideal=(-0.276, 0.258), midpoint=(0.076, -0.997) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.3556879999999999,veteran,25
house_119_1st_109,M001196,Moulton,D,MA,house,119,H R 859,Informing Consumers about Smart Devices Act,2025-04-29,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
house_115_2nd_11,G000559,Garamendi,D,CA,house,115,S 140,To amend the White Mountain Apache Tribe Water Rights Quantification Act of 2010 to clarify the use of amounts in the WMAT Settlement Fund,2018-01-10,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.1999, ideal=(-0.312, -0.101), midpoint=(0.426, -0.905) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.19986,veteran,25
house_117_2nd_37,H001086,Harshbarger,R,TN,house,117,S 566,"To designate the facility of the United States Postal Service located at 42 Main Street in Slatersville, Rhode Island, as the “Specialist Matthew R. Turcotte Post Office”",2022-02-08,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,freshman,25
senate_112_1_131,C001035,Collins (R-ME),R,ME,senate,112,A joint resolution approving the renewal of import restrictions contained in the,Motion to Invoke Cloture on the Motion to Proceed to Consider H. J. Res. 66,2011-09-12,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.2839, ideal=(0.124, -0.508), midpoint=(0.227, 0.804) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.283924,veteran,25
house_118_2nd_517,R000609,Rutherford,R,FL,house,118,H R 10545,"American Relief Act, 2025",2024-12-20,Yea,Yea,"DW-NOMINATE spatial rule: proj=-1.6946, ideal=(0.433, 0.071), midpoint=(0.543, -0.602) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-1.6946309999999998,veteran,25
house_118_1st_163,N000190,Norman,R,SC,house,118,H R 1154,Stop Forced Organ Harvesting Act,2023-03-27,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_111_1st_109,F000444,Flake (R-AZ),R,AZ,house,111,H J RES 38,"Making further continuing appropriations for fiscal year 2009, and for other purposes",2009-03-06,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.2069, ideal=(0.855, -0.518), midpoint=(0.483, 0.426) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.2068839999999999,veteran,25
house_114_1st_358,B001284,Brooks (IN),R,IN,house,114,H R 2685,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2016, and for other purposes.",2015-06-11,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0964, ideal=(0.352, 0.217), midpoint=(-0.439, 0.444) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0963779999999999,veteran,25
senate_111_2_243,B000711,Boxer (D-CA),D,CA,senate,111,"Making continuing appropriations for fiscal year 2011, and for other purposes.",Motion to Invoke Cloture on the Motion to Proceed to H.R. 3081,2010-09-28,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.9467, ideal=(-0.450, -0.423), midpoint=(0.345, 0.893) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.946685,veteran,25
senate_114_2_152,C001075,Cassidy (R-LA),R,LA,senate,114,A bill to amend the Veterans' Oral History Project Act to allow the collection o,H.R. 4511,2016-11-15,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_118_1st_381,M001196,Moulton,D,MA,house,118,S J RES 9,"Providing for congressional disapproval under chapter 8 of title 5, U.S. Code, relating to “Endangered and Threatened Wildlife and Plants; Lesser Prairie-Chicken; Threatened Status With Sec. 4(d) Rule for the Northern Distinct Population Segment and Endangered Status for the Southern Distinct Population Segment”",2023-07-27,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.2477, ideal=(-0.286, -0.049), midpoint=(0.239, -0.572) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.2477399999999999,veteran,25
house_115_2nd_482,M001160,Moore (WI),D,WI,house,115,S 3191,Civil Rights Cold Case Records Collection Act,2018-12-21,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
senate_113_1_231,C000174,Carper (D-DE),D,DE,senate,113,A bill to prohibit employment discrimination on the basis of sexual orientation ,"Motion to Invoke Cloture on S. 815, As Amended",2013-11-07,Yea,Yea,"DW-NOMINATE spatial rule: proj=-1.8026, ideal=(-0.179, -0.225), midpoint=(-0.157, 0.828) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-1.802599,veteran,25
house_115_2nd_268,R000576,Ruppersberger,D,MD,house,115,H R 2851,Stop the Importation and Trafficking of Synthetic Analogues Act,2018-06-15,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.7198, ideal=(-0.299, 0.120), midpoint=(-0.599, 0.800) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.71984,veteran,25
house_112_1st_943,W000808,Wilson (FL),D,FL,house,112,H R 3672,"Making appropriations for disaster relief requirements for the fiscal year ending September 30, 2012, and for other purposes",2011-12-16,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.6234, ideal=(-0.476, -0.001), midpoint=(0.700, 0.483) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.6234279999999998,freshman,25
house_118_2nd_57,M001160,Moore (WI),D,WI,house,118,H R 7102,Native American Entrepreneurial Opportunity Act,2024-02-29,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.5817, ideal=(-0.520, -0.273), midpoint=(0.155, -0.988) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.5817049999999999,veteran,25
senate_112_2_51,B000575,Blunt (R-MO),R,MO,senate,112,In the nature of a substitute.,Motion to Invoke Cloture on the Reed Amdt. No. 1833,2012-03-20,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.2252, ideal=(0.398, 0.180), midpoint=(0.195, 0.291) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.225238,veteran,25
house_116_1st_486,C000266,Chabot,R,OH,house,116,S J RES 36,"Providing for congressional disapproval of the proposed transfer to the Kingdom of Saudi Arabia, the United Kingdom of Great Britain, and Northern Ireland, the Kingdom of Spain, and the Italian Republic of certain defense articles and services",2019-07-17,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.6125, ideal=(0.542, -0.137), midpoint=(-0.136, 0.991) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.612492,veteran,25
house_112_1st_764,D000600,Diaz-Balart,R,FL,house,112,H R 2681,"To provide additional time for the Administrator of the Environmental Protection Agency to issue achievable standards for cement manufacturing facilities, and for other purposes",2011-10-06,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.9458, ideal=(0.282, 0.165), midpoint=(-0.035, -0.156) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.945757,veteran,25
house_110_1st_159,D000197,DeGette,D,CO,house,110,H R 839,Arthur V. Watkins Dam Enlargement Act,2007-03-19,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
house_112_2nd_138,C000266,Chabot,R,OH,house,112,H R 3309,To amend the Communications Act of 1934 to provide for greater transparency and efficiency in the procedures followed by the Federal Communications Commission,2012-03-27,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.3761, ideal=(0.542, -0.137), midpoint=(-0.134, 0.085) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.376092,veteran,25
house_117_1st_365,D000032,Donalds,R,FL,house,117,H R 4679,"To designate the Federal building located at 1200 New Jersey Avenue Southeast in Washington, DC, as the “Norman Yoshio Mineta Federal Building”",2021-11-04,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.7640, ideal=(0.636, -0.308), midpoint=(0.276, -0.837) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.7640119999999997,freshman,25
house_118_1st_380,G000594,"Gonzales, Tony",R,TX,house,118,H R 4366,"Making appropriations for military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2024, and for other purposes",2023-07-27,Yea,Nay,"DW-NOMINATE spatial rule: proj=+0.2773, ideal=(0.350, 0.230), midpoint=(-0.172, 0.985) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.2772769999999999,veteran,25
house_116_1st_142,M001156,McHenry,R,NC,house,116,H R 540,"To designate the facility of the United States Postal Service located at 770 Ayrault Road in Fairport, New York, as the “Louise and Bob Slaughter Post Office”",2019-04-02,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_117_1st_145,M001195,Mooney,R,WV,house,117,S 937,COVID-19 Hate Crimes Act,2021-05-18,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.0829, ideal=(0.568, -0.241), midpoint=(0.554, -0.833) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.082944,veteran,25
house_113_1st_375,J000126,Johnson (TX),D,TX,house,113,H R 1542,WMD Intelligence and Information Sharing Act,2013-07-22,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_113_2nd_129,W000810,Woodall,R,GA,house,113,H R 3973,Faithful Execution of the Law Act of 2014,2014-03-13,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.0586, ideal=(0.593, -0.173), midpoint=(-0.217, 0.426) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.058644,veteran,25
senate_112_2_166,B001135,Burr (R-NC),R,NC,senate,112,"A bill to amend the Federal Food, Drug, and Cosmetic Act to revise and extend th",Motion to Invoke Cloture on the Motion to Concur in the House Amendment to S. 3187,2012-06-25,Nay,Yea,"DW-NOMINATE spatial rule: proj=-0.3196, ideal=(0.435, -0.070), midpoint=(0.671, -0.742) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.319564,veteran,25
house_115_2nd_313,T000472,Takano,D,CA,house,115,H R 6157,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2019, and for other purposes",2018-06-28,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.3540, ideal=(-0.457, -0.339), midpoint=(-0.544, -0.074) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.3540379999999999,veteran,25
house_117_1st_111,L000491,Lucas,R,OK,house,117,H R 1762,Protecting Indian Tribes from Scams Act,2021-04-15,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.0,veteran,25
house_115_2nd_414,K000382,Kuster,D,NH,house,115,H R 6760,Protecting Family and Small Business Tax Cuts Act of 2018,2018-09-28,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.1352, ideal=(-0.264, -0.086), midpoint=(0.133, -0.028) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.135227,veteran,25
house_113_1st_570,C001072,Carson,D,IN,house,113,H J RES 99,"Relating to the disapproval of the President’s exercise of authority to suspend the debt limit, as submitted under section 1002(b) of the Continuing Appropriations Act, 2014 on October 17, 2013",2013-10-30,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.4827, ideal=(-0.434, 0.021), midpoint=(-0.139, 0.763) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.48268,veteran,25
senate_118_1_171,M001183,Manchin (I-WV),I,WV,senate,118,A joint resolution providing for congressional disapproval under chapter 8 of ti,H.J. Res. 44,2023-06-22,Nay,Nay,"DW-NOMINATE spatial rule: proj=+0.2642, ideal=(-0.057, 0.400), midpoint=(0.035, -0.062) -> Nay",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,0.264172,veteran,25
house_118_2nd_119,M001215,Miller-Meeks,R,IA,house,118,H R 7888,Reforming Intelligence and Securing America Act,2024-04-12,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.4685, ideal=(0.338, 0.180), midpoint=(0.144, -0.108) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.4684899999999999,veteran,25
house_111_1st_266,E000179,Engel,D,NY,house,111,H R 347,"To grant the congressional gold medal, collectively, to the 100th Infantry Battalion and the 442nd Regimental Combat Team, United States Army, in recognition of their dedicated service during World War II",2009-05-14,Yea,ERROR,DW-NOMINATE spatial rule: no cutting line estimated for this roll call,0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.0,veteran,25
house_119_1st_313,L000603,Luttrell,R,TX,house,119,H R 1069,PROTECT Our Kids Act,2025-12-04,Yea,Yea,"DW-NOMINATE spatial rule: proj=-0.2670, ideal=(0.587, -0.072), midpoint=(-0.233, 0.147) -> Yea",0,0,0,0,0.0,,,,2026-08-21T09:39:00.392026+00:00,-0.266995,veteran,25
